# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0006-0297",1.4773744659979204,1.4366198032662325,-0.41191298620558303,0.06598016112528882,0.09550082704667062,-0.019871011892785617,0.13064151404813806,0.22754108168028964,1.7757612333917905,1.2317829141265797,1.7151865916903404,1.3908746003951986,0.27168391510486245,2.896604463856452,2.26994912047679,5
"0007-0346",-1.4000288596516155,0.8595149516649379,-0.43555668429193073,-8.082251485687637,-4.238571562904945,-0.122944428919876,-0.10442812182473027,0.13018102048202884,1.411102101569039,0.7293414639193987,-1.3381534308737288,0.5153274314877834,-0.2741332510687622,2.639094781049364,1.8010723893815417,5
"0008-0714",-0.5768807804957063,0.4868791026375785,-0.3742167310163822,-8.082251485687637,-2.918031386126539,-0.06839337566147563,0.0810913403379363,0.11088025570377447,1.208944647959468,1.0878869078519209,0.6450518905154947,1.6146185797753319,1.0207169045440807,2.950385788774927,2.674021983127359,5
"0009-0788",-2.0953071393114095,-2.3031111060835645,-0.7426196388681898,1.3757456780093378,-3.2623006199190545,-0.4626852824252632,-0.964523815550975,-0.7267592755865149,0.42845853532205247,0.13843790264809286,0.9600214155958895,0.7571608478717025,0.038090094715343525,2.9541803917427334,1.4080265984439677,5
"0010-0849",-0.7722723457682905,-0.21582514314940493,-0.7883002282287048,-8.082251485687637,-5.110402152596978,-0.47737592935787276,-0.7084792637435333,-0.561585044169,0.9736880918519031,0.10782334488886747,-1.4313658940471328,0.08447232453800346,-1.3758562508249605,2.612781970929319,1.2160454581074376,5
"0011-0867",0.8900307890193169,0.4145181577010355,-0.6266759996217726,0.03175689576333163,-0.9638358472303468,-0.3426824660913148,-0.0782734373326992,-0.015864969800251316,1.2544104756314116,0.07283288211333883,0.6779482746723193,0.5425316343974078,-1.038049318272237,2.9330946842396983,2.204195648116361,5
"0012-0890",0.05238146680795985,-0.0371453723902313,-0.8800967465061946,-0.45232240432184323,-0.48971391447718293,-0.33936216942463737,-2.1891249476360732,-1.2501425923799347,0.23212711376178774,-0.4833134543718556,0.9404456745738816,0.08350757612868698,-2.1388853420706866,2.5278041084049114,1.1585165342752592,5
"0013-0903",1.3535635584281067,0.21068428429133235,-0.8205510853443245,0.4240049164853019,-1.0110109442578397,-0.6811520981018573,-0.8140173069892009,-0.6926226792643151,0.2861725196537517,0.3361347794259384,0.7207021330024013,0.5009661223764539,-2.0515037273794174,2.1612886364215775,1.9536004537866916,5
"0014-0913",1.6967028121398915,0.6097541394953527,-0.755380033158346,0.29480500313960434,-0.18821496781491387,-0.5652720859905207,-0.2845391832831998,-0.5583704691058369,1.112592434097671,0.5504296652670284,0.9499263487713758,0.9380871522916081,-1.4913050414082107,2.3362968596120517,1.938952966984635,5
"0015-0923",1.6735500542917592,0.53533910547708,-0.794667589834372,0.03530826037281365,-0.0896860642827324,-0.5410974381959086,-0.3298312379088708,-0.5971696136635352,1.1868543692120532,0.780027311975978,1.2774153769763252,1.2058074182338352,-1.096778044850204,2.445831055593647,2.0024083384671734,5
